Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENST00000457981	ENSG00000101473	ACOT8
ENST00000426915	ENSG00000101473	ACOT8
ENST00000237837	ENSG00000118972	FGF23
ENST00000367339	ENSG00000131019	ULBP3
ENST00000438272	ENSG00000131019	ULBP3
ENST00000400752	ENSG00000174992	ZG16
ENST00000354728	ENSG00000241119	UGT1A9
ENST00000265198	ENSG00000074706	IPCEF1
ENST00000422970	ENSG00000074706	IPCEF1
ENST00000367220	ENSG00000074706	IPCEF1
ENST00000371738	ENSG00000213221	DNLZ
ENST00000266544	ENSG00000139180	NDUFA9
ENST00000535050	ENSG00000139180	NDUFA9
ENST00000265857	ENSG00000239857	GET4
ENST00000407192	ENSG00000239857	GET4
ENST00000439086	ENSG00000105278	ZFR2
ENST00000438164	ENSG00000105278	ZFR2
ENST00000262961	ENSG00000105278	ZFR2
ENST00000632226	ENSG00000274829	PARN
ENST00000634095	ENSG00000274829	PARN
ENST00000633129	ENSG00000274829	PARN
ENST00000632860	ENSG00000274829	PARN
ENST00000631868	ENSG00000274829	PARN
ENST00000634004	ENSG00000274829	PARN
ENST00000618929	ENSG00000274829	PARN
ENST00000615183	ENSG00000274829	PARN
ENST00000447703	ENSG00000231618	PPT2
ENST00000423347	ENSG00000231618	PPT2
ENST00000440507	ENSG00000231618	PPT2
ENST00000496937	ENSG00000231618	PPT2
ENST00000424353	ENSG00000231618	PPT2
ENST00000452304	ENSG00000231618	PPT2
ENST00000443298	ENSG00000231618	PPT2
ENST00000483565	ENSG00000231618	PPT2
ENST00000426325	ENSG00000231618	PPT2
ENST00000426390	ENSG00000231618	PPT2
ENST00000497702	ENSG00000231618	PPT2
ENST00000551222	ENSG00000231618	PPT2
ENST00000555553	ENSG00000100605	ITPK1
ENST00000553452	ENSG00000100605	ITPK1
ENST00000557309	ENSG00000100605	ITPK1
ENST00000554999	ENSG00000100605	ITPK1
ENST00000555495	ENSG00000100605	ITPK1
ENST00000556603	ENSG00000100605	ITPK1
ENST00000354313	ENSG00000100605	ITPK1
ENST00000267615	ENSG00000100605	ITPK1
ENST00000273317	ENSG00000144791	LIMD1
ENST00000440097	ENSG00000144791	LIMD1
ENST00000389169	ENSG00000154803	FLCN
ENST00000285071	ENSG00000154803	FLCN
ENST00000360880	ENSG00000100146	SOX10
ENST00000396884	ENSG00000100146	SOX10
ENST00000399981	ENSG00000241253	CFB
ENST00000419920	ENSG00000241253	CFB
ENST00000520476	ENSG00000072786	STK10
ENST00000176763	ENSG00000072786	STK10
ENST00000341928	ENSG00000082397	EPB41L3
ENST00000540638	ENSG00000082397	EPB41L3
ENST00000545076	ENSG00000082397	EPB41L3
ENST00000579951	ENSG00000082397	EPB41L3
ENST00000578524	ENSG00000082397	EPB41L3
ENST00000581292	ENSG00000082397	EPB41L3
ENST00000581387	ENSG00000082397	EPB41L3
ENST00000579271	ENSG00000082397	EPB41L3
ENST00000580647	ENSG00000082397	EPB41L3
ENST00000580316	ENSG00000082397	EPB41L3
ENST00000584670	ENSG00000082397	EPB41L3
ENST00000578503	ENSG00000082397	EPB41L3
ENST00000584651	ENSG00000082397	EPB41L3
ENST00000580308	ENSG00000082397	EPB41L3
ENST00000584015	ENSG00000082397	EPB41L3
ENST00000580989	ENSG00000082397	EPB41L3
ENST00000544123	ENSG00000082397	EPB41L3
ENST00000400111	ENSG00000082397	EPB41L3
ENST00000342933	ENSG00000082397	EPB41L3
ENST00000368787	ENSG00000163202	LCE3D
ENST00000382384	ENSG00000157954	WIPI2
ENST00000484262	ENSG00000157954	WIPI2
ENST00000404704	ENSG00000157954	WIPI2
ENST00000401525	ENSG00000157954	WIPI2
ENST00000288828	ENSG00000157954	WIPI2
ENST00000614722	ENSG00000274102	OR4M2
ENST00000601380	ENSG00000189045	ANKDD1B
ENST00000427335	ENSG00000090530	P3H2
ENST00000319332	ENSG00000090530	P3H2
ENST00000621210	ENSG00000275019	LILRB3
ENST00000613084	ENSG00000275019	LILRB3
ENST00000615995	ENSG00000275019	LILRB3
ENST00000615387	ENSG00000275019	LILRB3
ENST00000622504	ENSG00000275019	LILRB3
ENST00000612057	ENSG00000275019	LILRB3
ENST00000613698	ENSG00000275019	LILRB3
ENST00000616493	ENSG00000275019	LILRB3
ENST00000546545	ENSG00000230413	HLA-G
ENST00000452715	ENSG00000230413	HLA-G
ENST00000486553	ENSG00000230413	HLA-G
ENST00000445373	ENSG00000230413	HLA-G
ENST00000444098	ENSG00000230413	HLA-G
ENST00000400665	ENSG00000230413	HLA-G
ENST00000616884	ENSG00000116138	DNAJC16
ENST00000472665	ENSG00000116138	DNAJC16
ENST00000375849	ENSG00000116138	DNAJC16
ENST00000475133	ENSG00000116138	DNAJC16
ENST00000375847	ENSG00000116138	DNAJC16
ENST00000375838	ENSG00000116138	DNAJC16
ENST00000572490	ENSG00000005100	DHX33
ENST00000433302	ENSG00000005100	DHX33
ENST00000225296	ENSG00000005100	DHX33
ENST00000618645	ENSG00000125457	MIF4GD
ENST00000579194	ENSG00000125457	MIF4GD
ENST00000581777	ENSG00000125457	MIF4GD
ENST00000580717	ENSG00000125457	MIF4GD
ENST00000579119	ENSG00000125457	MIF4GD
ENST00000580571	ENSG00000125457	MIF4GD
ENST00000577542	ENSG00000125457	MIF4GD
ENST00000579297	ENSG00000125457	MIF4GD
ENST00000245551	ENSG00000125457	MIF4GD
ENST00000325102	ENSG00000125457	MIF4GD
ENST00000609686	ENSG00000273079	GRIN2B
ENST00000376309	ENSG00000180424	DEFB123
ENST00000370179	ENSG00000125534	PPDPF
ENST00000370177	ENSG00000125534	PPDPF
ENST00000399139	ENSG00000159261	CLDN14
ENST00000399137	ENSG00000159261	CLDN14
ENST00000399135	ENSG00000159261	CLDN14
ENST00000399136	ENSG00000159261	CLDN14
ENST00000342108	ENSG00000159261	CLDN14
ENST00000408888	ENSG00000188739	RBM34
ENST00000447801	ENSG00000188739	RBM34
ENST00000429912	ENSG00000188739	RBM34
ENST00000371646	ENSG00000096384	HSP90AB1
ENST00000353801	ENSG00000096384	HSP90AB1
ENST00000371554	ENSG00000096384	HSP90AB1
ENST00000620073	ENSG00000096384	HSP90AB1
ENST00000355832	ENSG00000225830	ERCC6
ENST00000623073	ENSG00000225830	ERCC6
ENST00000623115	ENSG00000225830	ERCC6
ENST00000623318	ENSG00000225830	ERCC6
ENST00000465072	ENSG00000135250	SRPK2
ENST00000393651	ENSG00000135250	SRPK2
ENST00000357311	ENSG00000135250	SRPK2
ENST00000477925	ENSG00000135250	SRPK2
ENST00000489828	ENSG00000135250	SRPK2
ENST00000474770	ENSG00000135250	SRPK2
ENST00000482897	ENSG00000135250	SRPK2
ENST00000460391	ENSG00000135250	SRPK2
ENST00000252971	ENSG00000130675	MNX1
ENST00000428439	ENSG00000130675	MNX1
ENST00000543409	ENSG00000130675	MNX1
ENST00000398534	ENSG00000241233	KRTAP5-8
ENST00000380472	ENSG00000124588	NQO2
ENST00000397717	ENSG00000124588	NQO2
ENST00000338130	ENSG00000124588	NQO2
ENST00000380441	ENSG00000124588	NQO2
ENST00000380455	ENSG00000124588	NQO2
ENST00000380454	ENSG00000124588	NQO2
ENST00000380430	ENSG00000124588	NQO2
ENST00000368708	ENSG00000196754	S100A2
ENST00000487430	ENSG00000196754	S100A2
ENST00000497140	ENSG00000196754	S100A2
ENST00000368710	ENSG00000196754	S100A2
ENST00000368709	ENSG00000196754	S100A2
ENST00000312943	ENSG00000146094	DOK3
ENST00000377112	ENSG00000146094	DOK3
ENST00000357198	ENSG00000146094	DOK3
ENST00000501403	ENSG00000146094	DOK3
ENST00000510380	ENSG00000146094	DOK3
ENST00000511181	ENSG00000049860	HEXB
ENST00000261416	ENSG00000049860	HEXB
ENST00000513336	ENSG00000049860	HEXB
ENST00000503312	ENSG00000049860	HEXB
ENST00000509579	ENSG00000049860	HEXB
ENST00000505859	ENSG00000049860	HEXB
ENST00000322128	ENSG00000180543	TSPYL5
ENST00000262455	ENSG00000023318	ERP44
ENST00000358598	ENSG00000108946	PRKAR1A
ENST00000589228	ENSG00000108946	PRKAR1A
ENST00000536854	ENSG00000108946	PRKAR1A
ENST00000585981	ENSG00000108946	PRKAR1A
ENST00000586397	ENSG00000108946	PRKAR1A
ENST00000588188	ENSG00000108946	PRKAR1A
ENST00000392711	ENSG00000108946	PRKAR1A
ENST00000590230	ENSG00000197561	ELANE
ENST00000263621	ENSG00000197561	ELANE
ENST00000394885	ENSG00000117906	RCN2
ENST00000320963	ENSG00000117906	RCN2
ENST00000394883	ENSG00000117906	RCN2
ENST00000557805	ENSG00000117906	RCN2
ENST00000519684	ENSG00000176256	HMGB4
ENST00000522796	ENSG00000176256	HMGB4
ENST00000340022	ENSG00000001631	KRIT1
ENST00000412043	ENSG00000001631	KRIT1
ENST00000394505	ENSG00000001631	KRIT1
ENST00000394503	ENSG00000001631	KRIT1
ENST00000445516	ENSG00000001631	KRIT1
ENST00000394507	ENSG00000001631	KRIT1
ENST00000611677	ENSG00000001631	KRIT1
ENST00000274137	ENSG00000145494	NDUFS6
ENST00000397262	ENSG00000254647	INS
ENST00000250971	ENSG00000254647	INS
ENST00000381330	ENSG00000254647	INS
ENST00000421783	ENSG00000254647	INS
ENST00000512523	ENSG00000254647	INS
ENST00000556810	ENSG00000070269	TMEM260
ENST00000556422	ENSG00000070269	TMEM260
ENST00000261556	ENSG00000070269	TMEM260
ENST00000555497	ENSG00000070269	TMEM260
ENST00000539559	ENSG00000070269	TMEM260
ENST00000538838	ENSG00000070269	TMEM260
ENST00000407559	ENSG00000126870	WDR60
ENST00000454771	ENSG00000126870	WDR60
ENST00000581184	ENSG00000141434	MEP1B
ENST00000269202	ENSG00000141434	MEP1B
ENST00000581447	ENSG00000141434	MEP1B
ENST00000367278	ENSG00000133067	LGR6
ENST00000255432	ENSG00000133067	LGR6
ENST00000487787	ENSG00000133067	LGR6
ENST00000423542	ENSG00000133067	LGR6
ENST00000439764	ENSG00000133067	LGR6
ENST00000445132	ENSG00000121807	CCR2
ENST00000421659	ENSG00000121807	CCR2
ENST00000400888	ENSG00000121807	CCR2
ENST00000292301	ENSG00000121807	CCR2
ENST00000567078	ENSG00000260342	RP11-1035H13.3
ENST00000223167	ENSG00000106436	MYL10
ENST00000560674	ENSG00000182253	SYNM
ENST00000336292	ENSG00000182253	SYNM
ENST00000328642	ENSG00000182253	SYNM
ENST00000594047	ENSG00000182253	SYNM
ENST00000380051	ENSG00000124787	RPP40
ENST00000319533	ENSG00000124787	RPP40
ENST00000324941	ENSG00000176428	VPS37D
ENST00000594664	ENSG00000268643	AC006486.9
ENST00000391338	ENSG00000212643	ZRSR1
ENST00000510708	ENSG00000169570	DTWD2
ENST00000431254	ENSG00000241837	ATP5O
ENST00000290299	ENSG00000241837	ATP5O
ENST00000418933	ENSG00000241837	ATP5O
ENST00000376250	ENSG00000134864	GGACT
ENST00000455100	ENSG00000134864	GGACT
ENST00000389301	ENSG00000187741	FANCA
ENST00000568369	ENSG00000187741	FANCA
ENST00000389302	ENSG00000187741	FANCA
ENST00000610751	ENSG00000275688	CCL15-CCL14
ENST00000616694	ENSG00000275688	CCL15-CCL14
ENST00000218006	ENSG00000101890	GUCY2F
ENST00000480824	ENSG00000198663	C6orf89
ENST00000355190	ENSG00000198663	C6orf89
ENST00000373685	ENSG00000198663	C6orf89
ENST00000308868	ENSG00000174697	LEP
ENST00000375050	ENSG00000204304	PBX2
ENST00000315691	ENSG00000181744	C3orf58
ENST00000495414	ENSG00000181744	C3orf58
ENST00000442668	ENSG00000198000	NOL8
ENST00000545444	ENSG00000198000	NOL8
ENST00000536593	ENSG00000198000	NOL8
ENST00000545558	ENSG00000198000	NOL8
ENST00000360868	ENSG00000198000	NOL8
ENST00000544867	ENSG00000198000	NOL8
ENST00000535387	ENSG00000198000	NOL8
ENST00000542053	ENSG00000198000	NOL8
ENST00000432670	ENSG00000198000	NOL8
ENST00000434228	ENSG00000198000	NOL8
ENST00000433029	ENSG00000198000	NOL8
ENST00000421075	ENSG00000198000	NOL8
ENST00000445919	ENSG00000198000	NOL8
ENST00000536624	ENSG00000198000	NOL8
ENST00000542573	ENSG00000198000	NOL8
ENST00000543260	ENSG00000198000	NOL8
ENST00000544321	ENSG00000198000	NOL8
ENST00000358855	ENSG00000198000	NOL8
ENST00000554070	ENSG00000119682	AREL1
ENST00000356357	ENSG00000119682	AREL1
ENST00000555330	ENSG00000119682	AREL1
ENST00000556202	ENSG00000119682	AREL1
ENST00000553279	ENSG00000119682	AREL1
ENST00000555249	ENSG00000119682	AREL1
ENST00000280612	ENSG00000151012	SLC7A11
ENST00000509248	ENSG00000151012	SLC7A11
ENST00000344581	ENSG00000185271	KLHL33
ENST00000300057	ENSG00000166823	MESP1
ENST00000265070	ENSG00000113384	GOLPH3
ENST00000503610	ENSG00000113384	GOLPH3
ENST00000409158	ENSG00000115762	PLEKHB2
ENST00000234115	ENSG00000115762	PLEKHB2
ENST00000628582	ENSG00000115762	PLEKHB2
ENST00000438882	ENSG00000115762	PLEKHB2
ENST00000409612	ENSG00000115762	PLEKHB2
ENST00000409279	ENSG00000115762	PLEKHB2
ENST00000300226	ENSG00000166959	MS4A8
ENST00000529752	ENSG00000166959	MS4A8
ENST00000525458	ENSG00000166959	MS4A8
ENST00000336926	ENSG00000127946	HIP1
ENST00000434438	ENSG00000127946	HIP1
ENST00000420909	ENSG00000127946	HIP1
ENST00000616821	ENSG00000127946	HIP1
ENST00000396533	ENSG00000170516	COX7B2
ENST00000355591	ENSG00000170516	COX7B2
ENST00000505102	ENSG00000170516	COX7B2
ENST00000543208	ENSG00000170516	COX7B2
ENST00000370017	ENSG00000143107	FNDC7
ENST00000445274	ENSG00000143107	FNDC7
ENST00000317534	ENSG00000062582	MRPS24
ENST00000418740	ENSG00000062582	MRPS24
ENST00000614987	ENSG00000100784	RPS6KA5
ENST00000536315	ENSG00000100784	RPS6KA5
ENST00000556178	ENSG00000100784	RPS6KA5
ENST00000418736	ENSG00000100784	RPS6KA5
ENST00000554206	ENSG00000100784	RPS6KA5
ENST00000261991	ENSG00000100784	RPS6KA5
ENST00000521530	ENSG00000164270	HTR4
ENST00000522588	ENSG00000164270	HTR4
ENST00000521735	ENSG00000164270	HTR4
ENST00000517929	ENSG00000164270	HTR4
ENST00000520514	ENSG00000164270	HTR4
ENST00000377888	ENSG00000164270	HTR4
ENST00000360693	ENSG00000164270	HTR4
ENST00000524063	ENSG00000164270	HTR4
ENST00000631296	ENSG00000164270	HTR4
ENST00000362016	ENSG00000164270	HTR4
ENST00000251527	ENSG00000117868	ESYT2
ENST00000275418	ENSG00000117868	ESYT2
ENST00000613624	ENSG00000117868	ESYT2
ENST00000615770	ENSG00000277495	OR13A1
ENST00000616267	ENSG00000277495	OR13A1
ENST00000612185	ENSG00000277495	OR13A1
ENST00000580123	ENSG00000170190	SLC16A5
ENST00000578847	ENSG00000170190	SLC16A5
ENST00000578376	ENSG00000170190	SLC16A5
ENST00000329783	ENSG00000170190	SLC16A5
ENST00000450736	ENSG00000170190	SLC16A5
ENST00000584207	ENSG00000170190	SLC16A5
ENST00000538213	ENSG00000170190	SLC16A5
ENST00000584118	ENSG00000170190	SLC16A5
ENST00000480492	ENSG00000243290	IGKV1-12
ENST00000377423	ENSG00000243290	IGKV1-12
ENST00000349459	ENSG00000174516	PELI3
ENST00000320740	ENSG00000174516	PELI3
ENST00000532970	ENSG00000174516	PELI3
ENST00000524466	ENSG00000174516	PELI3
ENST00000526296	ENSG00000174516	PELI3
ENST00000527230	ENSG00000174516	PELI3
ENST00000528752	ENSG00000174516	PELI3
ENST00000618547	ENSG00000174516	PELI3
ENST00000202816	ENSG00000089048	ESF1
ENST00000531287	ENSG00000167257	RNF214
ENST00000531452	ENSG00000167257	RNF214
ENST00000530849	ENSG00000167257	RNF214
ENST00000300650	ENSG00000167257	RNF214
ENST00000396213	ENSG00000166800	LDHAL6A
ENST00000280706	ENSG00000166800	LDHAL6A
ENST00000615355	ENSG00000166800	LDHAL6A
ENST00000379442	ENSG00000205277	MUC12
ENST00000305119	ENSG00000205277	MUC12
ENST00000536621	ENSG00000205277	MUC12
ENST00000427043	ENSG00000105141	CASP14
ENST00000275461	ENSG00000146618	FERD3L
ENST00000408955	ENSG00000221910	OR2F2
ENST00000221222	ENSG00000051128	HOMER3
ENST00000539827	ENSG00000051128	HOMER3
ENST00000392351	ENSG00000051128	HOMER3
ENST00000594794	ENSG00000051128	HOMER3
ENST00000594439	ENSG00000051128	HOMER3
ENST00000542541	ENSG00000051128	HOMER3
ENST00000433218	ENSG00000051128	HOMER3
ENST00000354212	ENSG00000187391	MAGI2
ENST00000419488	ENSG00000187391	MAGI2
ENST00000629359	ENSG00000187391	MAGI2
ENST00000626691	ENSG00000187391	MAGI2
ENST00000522391	ENSG00000187391	MAGI2
ENST00000519748	ENSG00000187391	MAGI2
ENST00000522342	ENSG00000187391	MAGI2
ENST00000524268	ENSG00000187391	MAGI2
ENST00000628361	ENSG00000187391	MAGI2
ENST00000630991	ENSG00000187391	MAGI2
ENST00000628781	ENSG00000187391	MAGI2
ENST00000535697	ENSG00000187391	MAGI2
ENST00000628980	ENSG00000187391	MAGI2
ENST00000374875	ENSG00000099250	NRP1
ENST00000265371	ENSG00000099250	NRP1
ENST00000413802	ENSG00000099250	NRP1
ENST00000418675	ENSG00000099250	NRP1
ENST00000466932	ENSG00000099250	NRP1
ENST00000431894	ENSG00000099250	NRP1
ENST00000374821	ENSG00000099250	NRP1
ENST00000374822	ENSG00000099250	NRP1
ENST00000374823	ENSG00000099250	NRP1
ENST00000432372	ENSG00000099250	NRP1
ENST00000455749	ENSG00000099250	NRP1
ENST00000374867	ENSG00000099250	NRP1
ENST00000374816	ENSG00000099250	NRP1
ENST00000395995	ENSG00000099250	NRP1
ENST00000632247	ENSG00000276495	APBA2
ENST00000612449	ENSG00000276495	APBA2
ENST00000631894	ENSG00000276495	APBA2
ENST00000620457	ENSG00000276495	APBA2
ENST00000632415	ENSG00000276495	APBA2
ENST00000632681	ENSG00000276495	APBA2
ENST00000309575	ENSG00000175040	CHST2
ENST00000291458	ENSG00000160124	CCDC58
ENST00000360658	ENSG00000239732	TLR9
ENST00000448471	ENSG00000261408	TEN1-CDK3
ENST00000278379	ENSG00000110436	SLC1A2
ENST00000395750	ENSG00000110436	SLC1A2
ENST00000395753	ENSG00000110436	SLC1A2
ENST00000464522	ENSG00000110436	SLC1A2
ENST00000606205	ENSG00000110436	SLC1A2
ENST00000531628	ENSG00000110436	SLC1A2
ENST00000449068	ENSG00000110436	SLC1A2
ENST00000373778	ENSG00000175764	TTLL11
ENST00000373776	ENSG00000175764	TTLL11
ENST00000321582	ENSG00000175764	TTLL11
ENST00000452259	ENSG00000142945	KIF2C
ENST00000372224	ENSG00000142945	KIF2C
ENST00000455186	ENSG00000142945	KIF2C
ENST00000372217	ENSG00000142945	KIF2C
ENST00000423289	ENSG00000142945	KIF2C
ENST00000616020	ENSG00000102125	TAZ
ENST00000613002	ENSG00000102125	TAZ
ENST00000475699	ENSG00000102125	TAZ
ENST00000612012	ENSG00000102125	TAZ
ENST00000612460	ENSG00000102125	TAZ
ENST00000601016	ENSG00000102125	TAZ
ENST00000615986	ENSG00000102125	TAZ
ENST00000617701	ENSG00000102125	TAZ
ENST00000620808	ENSG00000102125	TAZ
ENST00000369776	ENSG00000102125	TAZ
ENST00000439735	ENSG00000102125	TAZ
ENST00000426231	ENSG00000102125	TAZ
ENST00000542838	ENSG00000013573	DDX11
ENST00000542129	ENSG00000013573	DDX11
ENST00000228264	ENSG00000013573	DDX11
ENST00000438391	ENSG00000013573	DDX11
ENST00000435753	ENSG00000013573	DDX11
ENST00000540935	ENSG00000013573	DDX11
ENST00000539049	ENSG00000013573	DDX11
ENST00000415475	ENSG00000013573	DDX11
ENST00000545668	ENSG00000013573	DDX11
ENST00000350437	ENSG00000013573	DDX11
ENST00000542244	ENSG00000013573	DDX11
ENST00000535317	ENSG00000013573	DDX11
ENST00000544652	ENSG00000013573	DDX11
ENST00000545115	ENSG00000013573	DDX11
ENST00000539702	ENSG00000013573	DDX11
ENST00000537351	ENSG00000214530	STARD10
ENST00000543304	ENSG00000214530	STARD10
ENST00000334805	ENSG00000214530	STARD10
ENST00000538536	ENSG00000214530	STARD10
ENST00000545082	ENSG00000214530	STARD10
ENST00000544767	ENSG00000214530	STARD10
ENST00000537947	ENSG00000214530	STARD10
ENST00000536728	ENSG00000214530	STARD10
ENST00000400925	ENSG00000214530	STARD10
ENST00000542989	ENSG00000214530	STARD10
ENST00000546314	ENSG00000214530	STARD10
ENST00000539138	ENSG00000214530	STARD10
ENST00000610783	ENSG00000214530	STARD10
ENST00000622560	ENSG00000277251	KIR2DL2
ENST00000613810	ENSG00000277251	KIR2DL2
ENST00000252593	ENSG00000130303	BST2
ENST00000419036	ENSG00000033867	SLC4A7
ENST00000295736	ENSG00000033867	SLC4A7
ENST00000428386	ENSG00000033867	SLC4A7
ENST00000454389	ENSG00000033867	SLC4A7
ENST00000440156	ENSG00000033867	SLC4A7
ENST00000457377	ENSG00000033867	SLC4A7
ENST00000438530	ENSG00000033867	SLC4A7
ENST00000437179	ENSG00000033867	SLC4A7
ENST00000446700	ENSG00000033867	SLC4A7
ENST00000455077	ENSG00000033867	SLC4A7
ENST00000445684	ENSG00000033867	SLC4A7
ENST00000437266	ENSG00000033867	SLC4A7
ENST00000428179	ENSG00000033867	SLC4A7
ENST00000425128	ENSG00000033867	SLC4A7
ENST00000586572	ENSG00000267001	AC006538.4
ENST00000378116	ENSG00000148468	FAM171A1
ENST00000412166	ENSG00000229094	POU5F1
ENST00000434616	ENSG00000229094	POU5F1
ENST00000550521	ENSG00000229094	POU5F1
ENST00000371818	ENSG00000119917	IFIT3
ENST00000371811	ENSG00000119917	IFIT3
ENST00000309664	ENSG00000140506	LMAN1L
ENST00000562810	ENSG00000140506	LMAN1L
ENST00000379709	ENSG00000140506	LMAN1L
ENST00000361490	ENSG00000107521	HPS1
ENST00000325103	ENSG00000107521	HPS1
ENST00000338546	ENSG00000107521	HPS1
ENST00000613394	ENSG00000107521	HPS1
ENST00000399398	ENSG00000189051	RNF222
ENST00000344001	ENSG00000189051	RNF222
ENST00000616375	ENSG00000275732	KIR2DL4
ENST00000620369	ENSG00000275732	KIR2DL4
ENST00000381529	ENSG00000198223	CSF2RA
ENST00000381524	ENSG00000198223	CSF2RA
ENST00000412290	ENSG00000198223	CSF2RA
ENST00000419094	ENSG00000198223	CSF2RA
ENST00000381509	ENSG00000198223	CSF2RA
ENST00000355805	ENSG00000198223	CSF2RA
ENST00000486791	ENSG00000198223	CSF2RA
ENST00000355432	ENSG00000198223	CSF2RA
ENST00000381500	ENSG00000198223	CSF2RA
ENST00000501036	ENSG00000198223	CSF2RA
ENST00000417535	ENSG00000198223	CSF2RA
ENST00000432318	ENSG00000198223	CSF2RA
ENST00000520368	ENSG00000156787	TBC1D31
ENST00000287380	ENSG00000156787	TBC1D31
ENST00000327098	ENSG00000156787	TBC1D31
ENST00000522420	ENSG00000156787	TBC1D31
ENST00000521676	ENSG00000156787	TBC1D31
ENST00000522276	ENSG00000156787	TBC1D31
ENST00000518684	ENSG00000156787	TBC1D31
ENST00000521914	ENSG00000156787	TBC1D31
ENST00000506684	ENSG00000061492	WNT8A
ENST00000361560	ENSG00000061492	WNT8A
ENST00000504809	ENSG00000061492	WNT8A
ENST00000398754	ENSG00000061492	WNT8A
ENST00000492607	ENSG00000106565	TMEM176B
ENST00000326442	ENSG00000106565	TMEM176B
ENST00000447204	ENSG00000106565	TMEM176B
ENST00000429904	ENSG00000106565	TMEM176B
ENST00000450753	ENSG00000106565	TMEM176B
ENST00000434545	ENSG00000106565	TMEM176B
ENST00000490638	ENSG00000137135	ARHGEF39
ENST00000475323	ENSG00000137135	ARHGEF39
ENST00000378387	ENSG00000137135	ARHGEF39
ENST00000397601	ENSG00000139793	MBNL2
ENST00000469707	ENSG00000139793	MBNL2
ENST00000345429	ENSG00000139793	MBNL2
ENST00000343600	ENSG00000139793	MBNL2
ENST00000376673	ENSG00000139793	MBNL2
ENST00000378149	ENSG00000229183	PGA4
ENST00000537932	ENSG00000229183	PGA4
ENST00000544899	ENSG00000229183	PGA4
ENST00000392386	ENSG00000006016	CRLF1
ENST00000597131	ENSG00000006016	CRLF1
ENST00000279230	ENSG00000149782	PLCB3
ENST00000540288	ENSG00000149782	PLCB3
ENST00000325234	ENSG00000149782	PLCB3
ENST00000410096	ENSG00000136541	ERMN
ENST00000397283	ENSG00000136541	ERMN
ENST00000420719	ENSG00000136541	ERMN
ENST00000467101	ENSG00000101181	MTG2
ENST00000370823	ENSG00000101181	MTG2
ENST00000448254	ENSG00000101181	MTG2
ENST00000627532	ENSG00000169554	ZEB2
ENST00000419938	ENSG00000169554	ZEB2
ENST00000409487	ENSG00000169554	ZEB2
ENST00000539609	ENSG00000169554	ZEB2
ENST00000558170	ENSG00000169554	ZEB2
ENST00000303660	ENSG00000169554	ZEB2
ENST00000427902	ENSG00000169554	ZEB2
ENST00000392861	ENSG00000169554	ZEB2
ENST00000440875	ENSG00000169554	ZEB2
ENST00000336034	ENSG00000160570	DEDD2
ENST00000595337	ENSG00000160570	DEDD2
ENST00000596251	ENSG00000160570	DEDD2
ENST00000598727	ENSG00000160570	DEDD2
ENST00000598200	ENSG00000160570	DEDD2
ENST00000615969	ENSG00000275937	KIR2DL5B
ENST00000380725	ENSG00000129757	CDKN1C
ENST00000414822	ENSG00000129757	CDKN1C
ENST00000440480	ENSG00000129757	CDKN1C
